protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000006254	ENSECAP00000018388	605	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down	MRPS27	-1.28577176680962	0.0249383896476119	0.998899606295425	down
ENSECAP00000006254	ENSECAP00000019265	998	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down	MRPS27	-1.28577176680962	0.0249383896476119	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000018388	994	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000019265	959	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000021737	999	RPS26	-0.865406244292757	0.0232969046602715	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000040373	624	SPG7	1.13197324886842	0.0428394406629314	0.998899606295425	up	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000043581	987	EIF3I	-0.256564257286287	0.0265631295678751	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000044379	990	RPL7	-0.609463504110543	0.00804759957951782	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000017862	ENSECAP00000049007	690	KARS1	-0.405479085027839	0.0298096302648421	0.998899606295425	down	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000006254	605	MRPS27	-1.28577176680962	0.0249383896476119	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000017862	994	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000019265	853	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000021737	991	RPS26	-0.865406244292757	0.0232969046602715	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000043581	621	EIF3I	-0.256564257286287	0.0265631295678751	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000044379	999	RPL7	-0.609463504110543	0.00804759957951782	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000018388	ENSECAP00000049007	648	KARS1	-0.405479085027839	0.0298096302648421	0.998899606295425	down	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down
ENSECAP00000019265	ENSECAP00000006254	998	MRPS27	-1.28577176680962	0.0249383896476119	0.998899606295425	down	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down
ENSECAP00000019265	ENSECAP00000017862	959	RPS9	-0.440665116070443	0.0290427241117551	0.998899606295425	down	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down
ENSECAP00000019265	ENSECAP00000018388	853	RPL3	-0.836181189832548	0.0499614606235858	0.998899606295425	down	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down
ENSECAP00000019265	ENSECAP00000021737	952	RPS26	-0.865406244292757	0.0232969046602715	0.998899606295425	down	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down
ENSECAP00000019265	ENSECAP00000043581	836	EIF3I	-0.256564257286287	0.0265631295678751	0.998899606295425	down	MRPS7	-0.698015682700843	0.0335578473940042	0.998899606295425	down
